variable,x,y
temp_depth,268.94934,4.389708863072883E-7
temp_depth,268.99078224,4.389708863072883E-7
temp_depth,269.03222448,4.389708863072883E-7
temp_depth,269.07366672,4.389708863072883E-7
temp_depth,269.11510896,4.389708863072883E-7
temp_depth,269.1565512,4.389708863072883E-7
temp_depth,269.19799344,4.389708863072883E-7
temp_depth,269.23943568,4.389708863072883E-7
temp_depth,269.28087792,4.389708863072883E-7
temp_depth,269.32232016,4.389708863072883E-7
temp_depth,269.3637624,4.389708863072883E-7
temp_depth,269.40520464,4.389708863072883E-7
temp_depth,269.44664688,4.389708863072883E-7
temp_depth,269.48808912,4.389708863072883E-7
temp_depth,269.52953136,4.389708863072883E-7
temp_depth,269.5709736,4.389708863072883E-7
temp_depth,269.61241584,4.389708863072883E-7
temp_depth,269.65385808,4.389708863072883E-7
temp_depth,269.69530032,4.389708863072883E-7
temp_depth,269.73674256,4.389708863072883E-7
temp_depth,269.7781848,4.389708863072883E-7
temp_depth,269.81962704,4.389708863072883E-7
temp_depth,269.86106928,4.389708863072883E-7
temp_depth,269.90251152,4.389708863072883E-7
temp_depth,269.94395376,4.389708863072883E-7
temp_depth,269.985396,4.389708863072883E-7
temp_depth,270.02683824,4.389708863072883E-7
temp_depth,270.06828048,4.389708863072883E-7
temp_depth,270.10972272,4.389708863072883E-7
temp_depth,270.15116496,4.389708863072883E-7
temp_depth,270.1926072,4.389708863072883E-7
temp_depth,270.23404944,4.389708863072883E-7
temp_depth,270.27549168,4.389708863072883E-7
temp_depth,270.31693392,4.389708863072883E-7
temp_depth,270.35837616,4.389708863072883E-7
temp_depth,270.3998184,4.389708863072883E-7
temp_depth,270.44126064,4.389708863072883E-7
temp_depth,270.48270288000003,4.389708863072883E-7
temp_depth,270.52414512,4.389708863072883E-7
temp_depth,270.56558736,4.389708863072883E-7
temp_depth,270.60702960000003,4.389708863072883E-7
temp_depth,270.64847184,4.389708863072883E-7
temp_depth,270.68991408,4.581657151447871E-7
temp_depth,270.73135632000003,5.208426046010572E-7
temp_depth,270.77279856,5.920867920394812E-7
temp_depth,270.8142408,6.730684276590182E-7
temp_depth,270.85568304000003,7.65117249557079E-7
temp_depth,270.89712528,8.697446673977538E-7
temp_depth,270.93856752,9.886680345516652E-7
temp_depth,270.98000976000003,1.1238391834922368E-6
temp_depth,271.021452,1.277476258110255E-6
temp_depth,271.06289424,1.4520996955980081E-6
temp_depth,271.10433648000003,1.6505740632055677E-6
temp_depth,271.14577872,1.8761542150969035E-6
temp_depth,271.18722096,2.1325392935978016E-6
temp_depth,271.2286632,2.42393230109883E-6
temp_depth,271.27010544,2.755109562713187E-6
temp_depth,271.31154768,3.1314987154473783E-6
temp_depth,271.35298992,3.5592668155004503E-6
temp_depth,271.39443216,4.045421974296914E-6
temp_depth,271.4358744,4.597926817950793E-6
temp_depth,271.47731664,5.2258292271289974E-6
temp_depth,271.51875888,5.93941012994037E-6
temp_depth,271.56020112,6.750351531081833E-6
temp_depth,271.60164336,7.67192614148371E-6
temp_depth,271.6430856,8.719213838048745E-6
temp_depth,271.68452784,9.909351319947746E-6
temp_depth,271.72597008,1.1261805411777459E-5
temp_depth,271.76741232,1.2798696843674406E-5
temp_depth,271.80885456,1.4545156773237977E-5
temp_depth,271.8502968,1.6529738786630332E-5
temp_depth,271.89173904,1.8784881831379607E-5
temp_depth,271.93318128,2.1345431377994828E-5
temp_depth,271.97462352,2.425700586172752E-5
temp_depth,272.01606576,2.756540197879076E-5
temp_depth,272.057508,3.132466008537449E-5
temp_depth,272.09895024,3.5596167435869575E-5
temp_depth,272.14039248,4.0449664084007964E-5
temp_depth,272.18183472,4.5964385208208114E-5
temp_depth,272.22327696,5.2230334404157475E-5
temp_depth,272.2647192,5.934975342825055E-5
temp_depth,272.30616144,6.743879202986136E-5
temp_depth,272.34760368,7.662939606234431E-5
temp_depth,272.38904592,8.707142842467874E-5
temp_depth,272.43048816,9.893515380099416E-5
temp_depth,272.4719304,1.1241394531680271E-4
temp_depth,272.51337264,1.277274714084342E-4
temp_depth,272.55481488,1.4512524649035186E-4
temp_depth,272.59625712,1.6489066183567047E-4
temp_depth,272.63769936,1.8734562036115676E-4
temp_depth,272.6791416,2.12855709833093E-4
temp_depth,272.72058384,2.4183619825635105E-4
temp_depth,272.76202608,2.7475866954773664E-4
temp_depth,272.80346832,3.1215872149914503E-4
temp_depth,272.84491056,3.5464466782286763E-4
temp_depth,272.8863528,4.02907287934795E-4
temp_depth,272.92779504,4.577309882733971E-4
temp_depth,272.96923728,5.200066370889544E-4
temp_depth,273.01067952,5.907456506974995E-4
temp_depth,273.05212176,6.710966699756682E-4
temp_depth,273.093564,7.623637793585658E-4
temp_depth,273.13500624,8.660274907015264E-4
temp_depth,273.17644848,9.83768724836409E-4
temp_depth,273.21789072,0.0011174955870956182
temp_depth,273.25933296,0.001269374042749405
temp_depth,273.3007752,0.001441862783394754
temp_depth,273.34221744,0.0016377519350498915
temp_depth,273.38365968,0.0018602078780531883
temp_depth,273.42510192000003,0.002112823538482189
temp_depth,273.46654416,0.002399675315245986
temp_depth,273.5079864,0.0027253874577581882
temp_depth,273.54942864000003,0.003095204709097743
